'chr'	'start'	'end'	'CV0857_viridis_North_M_footprints'	'CV0985_concolor_Other_F_footprints'	'CV1081_viridis_Mid_M_footprints'	'CV1082_viridis_South_M_footprints'	'CV1086_viridis_South_M_footprints'	'CV1087_viridis_North_F_footprints'	'CV1089_viridis_South_M_footprints'	'CV1090_cerberus_Other_M_footprints'	'CV1095_viridis_North_M_footprints'	'CV1096_viridis_North_F_footprints'
scaffold-ma1	169417632	169417641	0.6932837499512566	1.5964888201819525	0.4377431869506836	1.76060069931878	1.3421372175216675	0.9019982218742371	1.008004155423906	0.8959146009551154	0.811868839793735	1.7195441987779405
scaffold-ma1	169417633	169417641	0.6907424479722977	1.6012708246707916	0.4377431869506836	1.7559999823570251	1.3421372175216675	0.9019982218742371	0.9846271052956581	0.8902007415890694	0.8152036964893341	1.7178265899419785
scaffold-ma1	169417651	169417659	0.9889414608478546	1.6661841869354248	0.49376368522644043	2.1069679260253906	1.3421372175216675	0.9019982218742371	1.3106857538223267	1.1844868659973145	0.9051105976104736	2.1931862831115723
scaffold-ma1	169417657	169417666	1.0192219018936157	1.5738994280497234	0.49376368522644043	2.1069679260253906	1.340818723042806	0.87986292441686	1.3183456659317017	1.1844868659973145	0.928253001636929	2.1931862831115723
scaffold-ma1	169417657	169417667	1.0192219018936157	1.5827485084533692	0.49376368522644043	2.1069679260253906	1.338636612892151	0.8753253519535065	1.3183456659317017	1.1844868659973145	0.9380122065544129	2.1931862831115723
scaffold-ma1	169417663	169417671	1.0192219018936157	1.5641505122184753	0.49376368522644043	2.0931986570358276	1.2664524614810944	0.7776674702763557	1.3183456659317017	1.1844868659973145	1.0213426351547241	2.1931862831115723
scaffold-ma1	169417673	169417684	1.0234837206927212	1.6790218353271484	0.3952811929312619	1.896263761953874	1.0958704948425293	0.6045185815204274	1.3183456659317017	1.1844868659973145	1.1252477169036865	2.1931862831115723
scaffold-ma1	169417674	169417680	1.0192219018936157	1.6790218353271484	0.4141698032617569	1.8465995987256367	1.0958704948425293	0.6052185297012329	1.3183456659317017	1.1844868659973145	1.1252477169036865	2.1931862831115723
scaffold-ma1	169417679	169417684	1.028597903251648	1.6790218353271484	0.3453113794326782	1.9020100355148315	1.0958704948425293	0.6036786437034607	1.3183456659317017	1.1844868659973145	1.1252477169036865	2.1931862831115723
scaffold-ma1	169417697	169417702	1.110684871673584	1.660740613937378	0.3557443916797638	1.9883534908294678	1.0268504858016967	0.5444592237472534	1.3183456659317017	1.0190520882606506	1.1252477169036865	2.1809645652770997
scaffold-ma1	169417698	169417705	1.110684871673584	1.660740613937378	0.3557443916797638	1.9883534908294678	1.058571423803057	0.5280250225748334	1.3044287136622839	0.986597444329943	1.1252477169036865	2.158267089298793
scaffold-ma1	169417703	169417712	1.1251825094223022	1.635027289390564	0.3557443916797638	1.968840307659573	1.076194167137146	0.5390901664892832	1.212752792570326	0.9228237668673197	1.01680592695872	1.7587956057654486
scaffold-ma1	169417704	169417712	1.126994714140892	1.6318131238222122	0.3557443916797638	1.9664011597633362	1.076194167137146	0.5416145734488964	1.2013039588928223	0.9155755043029785	1.003250703215599	1.7121353447437286
scaffold-ma1	169417723	169417728	1.6561784744262695	1.2449625253677368	0.3482622504234314	1.6904831409454346	1.0682622194290161	0.6149568557739258	1.4354573249816895	1.1427396774291991	1.115289330482483	2.0900931358337402
scaffold-ma1	169417740	169417745	1.6561784744262695	0.7163843989372254	0.22482430934906006	1.692987322807312	0.9026294946670532	0.6149568557739258	1.4367542266845703	1.1722490787506104	1.115289330482483	2.0900931358337402
scaffold-ma1	169417742	169417751	1.6561784744262695	0.6152282688352797	0.22482430934906006	1.692987322807312	0.8848958147896661	0.6149568557739258	1.4367542266845703	1.1722490787506104	1.115289330482483	2.0900931358337402
scaffold-ma1	169417748	169417762	1.5225101368767875	0.5255814152104514	0.21372210660151073	1.6875480498586382	0.8519740998744965	0.6149568557739258	1.4367542266845703	1.1123971853937422	1.115289330482483	2.0900931358337402
scaffold-ma1	169417750	169417759	1.56157562467787	0.5208880305290222	0.21452516317367554	1.692987322807312	0.8463739620314704	0.6149568557739258	1.4367542266845703	1.1195526785320706	1.115289330482483	2.0900931358337402
scaffold-ma1	169417750	169417760	1.5414540767669678	0.5203825891017914	0.21346379369497298	1.692987322807312	0.8472628712654113	0.6149568557739258	1.4367542266845703	1.112700355052948	1.115289330482483	2.0900931358337402
scaffold-ma1	169417754	169417764	1.3773331046104431	0.5151697158813476	0.2072708413004875	1.6655381560325622	0.8552630543708801	0.6149568557739258	1.4367542266845703	1.0679667711257934	1.115289330482483	2.0631401419639586
scaffold-ma1	169417766	169417772	1.105112373828888	0.43204066157341003	0.20391146838665009	1.4268680612246196	0.8552630543708801	0.5681444605191549	1.412442962328593	1.0025986631711323	1.0144744118054707	1.38901952902476
scaffold-ma1	169417777	169417782	0.792651379108429	0.3956412136554718	0.20391146838665009	1.1550659894943238	0.8552630543708801	0.5158162832260131	0.8797851800918579	0.6534005999565125	0.601737892627716	0.9961617588996887
scaffold-ma1	169556768	169556776	0.7067700251936913	0.47848644852638245	0.3621465675532818	0.6391076669096947	1.0046039521694183	1.482744812965393	1.0962861776351929	0.19635291397571564	0.6801678538322449	1.683637022972107
scaffold-ma1	169556769	169556776	0.7132002370698112	0.47848644852638245	0.36314352069582256	0.6349968995366778	1.0193641015461512	1.5204709938594274	1.0962861776351929	0.19635291397571564	0.6801678538322449	1.683637022972107
scaffold-ma1	169556792	169556803	0.9202202558517456	0.822718468579379	0.46334055066108704	1.0487051010131836	1.5587246959859675	1.7109596729278564	2.1582853360609575	0.2831211713227359	0.7095063924789429	1.683637022972107
scaffold-ma1	169556793	169556804	0.9202202558517456	0.8641637563705444	0.46334055066108704	1.0540873354131526	1.5878553498875012	1.7363974181088535	2.2570454424077813	0.3020984476262873	0.7095063924789429	1.683637022972107
scaffold-ma1	169556795	169556800	0.9202202558517456	0.8487795948982239	0.46334055066108704	1.0413882732391357	1.494387412071228	1.7222162008285522	2.2318154335021974	0.26700904965400696	0.7095063924789429	1.683637022972107
scaffold-ma1	169556795	169556801	0.9202202558517456	0.8694702088832855	0.46334055066108704	1.046317219734192	1.5330283443133037	1.7408086856206257	2.2578123807907104	0.2704121023416519	0.7095063924789429	1.683637022972107
scaffold-ma1	169556795	169556802	0.9202202558517456	0.8855761885643005	0.46334055066108704	1.0510835647583008	1.5611507041113717	1.7554117270878382	2.309209108352661	0.2863015745367323	0.7095063924789429	1.683637022972107
scaffold-ma1	169556796	169556801	0.9202202558517456	0.8933804869651795	0.46334055066108704	1.0496323347091674	1.544760036468506	1.7718283653259277	2.3019103527069094	0.2747885942459106	0.7095063924789429	1.683637022972107
scaffold-ma1	169556796	169556802	0.9202202558517456	0.908185750246048	0.46334055066108704	1.0546405514081318	1.5756141742070515	1.7836953004201253	2.354523539543152	0.29259689648946124	0.7095063924789429	1.683637022972107
scaffold-ma1	169556796	169556803	0.9202202558517456	0.9260201028415135	0.46334055066108704	1.0595413616725378	1.606927445956639	1.7921716826302665	2.393754039491926	0.3095051646232605	0.7095063924789429	1.683637022972107
scaffold-ma1	169556802	169556813	0.937628529288552	1.0515064217827537	0.46334055066108704	1.1003034656698054	1.8858283866535535	1.861563270742243	2.834416476162997	0.43951635469089856	0.7095063924789429	1.8553286574103616
scaffold-ma1	169556816	169556825	1.285516964064704	1.3088272677527533	0.46334055066108704	1.1343593994776409	1.906718134880066	2.232379780875312	3.1760535769992404	0.4560904900232951	0.7095063924789429	2.391147507561578
scaffold-ma1	169556817	169556826	1.3191215727064345	1.325851904021369	0.46334055066108704	1.1484642028808594	1.906718134880066	2.25755418671502	3.184213161468506	0.4602150254779392	0.7095063924789429	2.433504581451416
scaffold-ma1	169556821	169556829	1.4861825853586197	1.3309082984924316	0.46334055066108704	1.2369462549686432	1.906718134880066	2.273465871810913	3.184213161468506	0.47660403698682785	0.7246199697256088	2.545434981584549
scaffold-ma1	169556822	169556830	1.5571713298559189	1.3309082984924316	0.46334055066108704	1.2847938537597656	1.906718134880066	2.277769982814789	3.184213161468506	0.48138024657964706	0.7296578288078308	2.577326536178589
scaffold-ma1	169556837	169556843	2.691238005956014	1.387049674987793	0.6456836263338724	1.6422746181488037	2.931022802988688	2.5483553409576416	3.5069315830866494	0.591225822766622	0.8763735691706339	3.008782227834066
scaffold-ma1	169556847	169556857	2.797743797302246	1.7146834969520568	0.994128406047821	1.975525975227356	3.5470082759857178	3.05653600692749	3.8250587463378904	0.7235929727554321	1.132210409641266	3.239819812774658
scaffold-ma1	169556848	169556857	2.797743797302246	1.7510872549480863	1.0074044201109145	1.975525975227356	3.552470260196262	3.095429950290256	3.8350102636549206	0.7311759193738302	1.133315642674764	3.241834349102444
scaffold-ma1	169556848	169556858	2.797743797302246	1.8430481791496276	1.0291309595108031	1.975525975227356	3.5796811103820803	3.1556169271469114	3.9152637004852293	0.7593708336353302	1.1333832502365113	3.258871340751648
scaffold-ma1	169556849	169556858	2.797743797302246	1.8937146796120539	1.0454961061477661	1.975525975227356	3.5864838229285345	3.203421460257636	3.935237990485297	0.7706751293606229	1.1339917182922363	3.2630027135213218
scaffold-ma1	169556849	169556859	2.797743797302246	1.9798940539360046	1.0636635065078734	1.975525975227356	3.6140387773513796	3.2528092861175537	4.006136703491211	0.7950581669807434	1.1339917182922363	3.2789029836654664
scaffold-ma1	169556860	169556868	2.797743797302246	2.7853513956069946	1.2341434359550476	1.975525975227356	4.339014768600464	3.6972997188568115	5.146816849708557	1.1097346097230911	1.244015634059906	3.506914049386978
scaffold-ma1	169556861	169556869	2.797743797302246	2.7900057435035706	1.235009714961052	1.975525975227356	4.383701145648956	3.6972997188568115	5.190532803535461	1.115703746676445	1.253823146224022	3.5168588161468506
scaffold-ma1	169556883	169556891	2.710295021533966	2.7946600914001465	1.2674601674079895	1.9582590609788895	4.437643527984619	3.3767970204353333	5.229780673980713	1.1282697916030884	1.2907994985580444	3.4820075035095215
scaffold-ma1	169556883	169556893	2.681982469558716	2.7946600914001465	1.2693627595901489	2.0132389664649963	4.437643527984619	3.4590245962142943	5.267377853393555	1.1282697916030884	1.2907994985580444	3.570601391792297
scaffold-ma1	169556884	169556892	2.6265223026275635	2.7946600914001465	1.272216647863388	1.9926453530788422	4.437643527984619	3.3597775399684906	5.229780673980713	1.1282697916030884	1.2907994985580444	3.4604246020317078
scaffold-ma1	169556884	169556894	2.709168529510498	2.7946600914001465	1.2731679439544679	2.0469481229782103	4.437643527984619	3.496238875389099	5.3049750328063965	1.1282697916030884	1.2907994985580444	3.669491338729858
scaffold-ma1	169556917	169556923	2.895524024963379	2.7479095458984375	1.2344764471054077	1.9512885014216106	4.937679767608643	3.8294808864593506	4.845023155212402	1.330714225769043	1.7750699520111084	5.724730809529622
scaffold-ma1	169556918	169556924	2.895524024963379	2.7479095458984375	1.2344764471054077	1.9666266838709514	4.941752274831136	3.8294808864593506	4.845023155212402	1.330714225769043	1.7750699520111084	5.768890778223674
scaffold-ma1	169556926	169556935	2.895524024963379	2.7479095458984375	1.2344764471054077	2.2752585411071777	5.223073959350586	4.1880768405066595	4.860371112823486	1.330714225769043	1.7750699520111084	6.0026774406433105
scaffold-ma1	169556926	169556936	2.895524024963379	2.7479095458984375	1.2344764471054077	2.2752585411071777	5.223073959350586	4.215888333320618	4.860371112823486	1.330714225769043	1.7750699520111084	6.0026774406433105
scaffold-ma1	169556927	169556936	2.895524024963379	2.7479095458984375	1.2344764471054077	2.2752585411071777	5.223073959350586	4.249696731567383	4.860371112823486	1.330714225769043	1.7750699520111084	6.0026774406433105
scaffold-ma1	169556927	169556937	2.895524024963379	2.7479095458984375	1.2344764471054077	2.2752585411071777	5.223073959350586	4.271346235275269	4.860371112823486	1.330714225769043	1.7750699520111084	6.0026774406433105
scaffold-ma1	169556935	169556947	2.895524024963379	2.7479095458984375	1.2344764471054077	2.2752585411071777	5.223073959350586	4.46619176864624	4.860371112823486	1.330714225769043	1.6278858681519826	6.0026774406433105
scaffold-ma1	169556936	169556947	2.895524024963379	2.7479095458984375	1.2344764471054077	2.2752585411071777	5.223073959350586	4.46619176864624	4.860371112823486	1.330714225769043	1.614505496892062	6.0026774406433105
scaffold-ma1	169556936	169556948	2.895524024963379	2.7479095458984375	1.2344764471054077	2.2752585411071777	5.223073959350586	4.46619176864624	4.860371112823486	1.330714225769043	1.607203523317973	6.0026774406433105
scaffold-ma1	169556937	169556948	2.895524024963379	2.7479095458984375	1.2344764471054077	2.2752585411071777	5.223073959350586	4.46619176864624	4.860371112823486	1.330714225769043	1.5919429388913242	6.0026774406433105
scaffold-ma1	169556942	169556947	2.895524024963379	2.7479095458984375	1.2344764471054077	2.2752585411071777	5.223073959350586	4.46619176864624	4.860371112823486	1.330714225769043	1.5268818140029907	6.0026774406433105
scaffold-ma1	169556942	169556948	2.895524024963379	2.7479095458984375	1.2344764471054077	2.2752585411071777	5.223073959350586	4.46619176864624	4.860371112823486	1.330714225769043	1.5268818140029907	6.0026774406433105
scaffold-ma1	169556943	169556948	2.895524024963379	2.7479095458984375	1.2344764471054077	2.2752585411071777	5.223073959350586	4.46619176864624	4.860371112823486	1.330714225769043	1.5268818140029907	6.0026774406433105
scaffold-ma1	169556943	169556949	2.895524024963379	2.7479095458984375	1.2344764471054077	2.2752585411071777	5.223073959350586	4.46619176864624	4.860371112823486	1.330714225769043	1.5268818140029907	6.0026774406433105
scaffold-ma1	169556968	169556973	2.2815701484680178	2.555741310119629	1.2190123796463013	2.2752585411071777	4.678910732269287	4.46619176864624	4.8428544998168945	1.1289782285690309	1.5268818140029907	4.984177112579346
scaffold-ma1	169556969	169556974	2.269062042236328	2.555741310119629	1.2190123796463013	2.2752585411071777	4.678910732269287	4.46619176864624	4.8428544998168945	1.1234757423400878	1.5268818140029907	4.984177112579346
scaffold-ma1	169556972	169556982	2.253894090652466	2.4352758169174193	1.2099104642868042	2.2105057716369627	4.454033136367798	4.46619176864624	4.6142700672149655	0.9996383965015412	1.5268818140029907	4.717843437194825
scaffold-ma1	169556973	169556982	2.253894090652466	2.421890762117174	1.2088991403579712	2.2033110194736056	4.429046736823188	4.46619176864624	4.588871796925862	0.9876998994085524	1.5268818140029907	4.688250806596544
scaffold-ma1	169556973	169556983	2.253894090652466	2.4071036100387575	1.2028930544853211	2.1810277462005616	4.381588411331177	4.4639119625091555	4.529741406440735	0.9709869801998139	1.5268818140029907	4.580950355529785
scaffold-ma1	169556974	169556983	2.253894090652466	2.390588310029772	1.2011020183563232	2.170557657877604	4.348552597893609	4.4636586507161455	4.494951062732273	0.9558649924066331	1.5268818140029907	4.536147382524279
scaffold-ma1	169556979	169556993	2.1907964859689986	2.144754009587424	1.0219213238784246	1.8068995560918535	3.1370517015457153	3.9738709926605225	3.41890093258449	0.7167400334562574	1.402096458843776	3.730989524296352
scaffold-ma1	169556980	169556994	2.164842886584146	2.1093058926718578	0.9940142588956016	1.7427650690078735	2.9954545157296315	3.8730417660304477	3.2850830214364186	0.6915258807795388	1.3727562853268214	3.6860094411032542
scaffold-ma1	169556981	169556990	2.2462560865614147	2.1568153169420032	1.0326693322923448	1.8641739818784926	3.1631458865271673	4.0906848377651635	3.4788191318511963	0.7248879339959886	1.466755535867479	3.616151279873318
scaffold-ma1	169556981	169556991	2.221510314941406	2.137576460838318	1.017118364572525	1.82200745344162	3.076791214942932	4.031593656539917	3.3975319862365723	0.7109093129634857	1.4330933809280395	3.5945560455322267
scaffold-ma1	169556982	169556991	2.2179121176401773	2.120756652620104	1.0008155835999384	1.7952064010832045	2.9591952164967856	3.983304977416992	3.3111952675713434	0.6967431505521139	1.4226724439197116	3.5743535889519586
scaffold-ma1	169556982	169556992	2.194332504272461	2.103914189338684	0.9876472175121307	1.7526675820350648	2.8924440860748293	3.9118548393249513	3.240195322036743	0.6837277591228486	1.3928902745246887	3.593538427352905
scaffold-ma1	169556988	169556996	1.962343618273735	1.8264422416687012	0.8440186306834221	1.4280137866735458	2.397505521774292	3.243106573820114	2.6612683832645416	0.5805650353431702	1.2033856362104416	3.674143135547638
scaffold-ma1	169556989	169556997	1.869454637169838	1.76670902967453	0.8200498148798943	1.4123141914606094	2.3844591677188873	3.060588300228119	2.6649051010608673	0.5735691860318184	1.1947127878665924	3.697297364473343
scaffold-ma1	169556995	169557002	1.451812641961234	1.4921719176428658	0.7666649222373962	1.5670334271022253	2.5171103477478027	2.341590029852731	2.981851441519601	0.5837691170828683	1.3030433654785156	3.766201972961426
scaffold-ma1	169557000	169557008	1.3986155986785889	1.508927345275879	0.8111659660935402	1.6198246479034424	2.5249862670898438	2.2461957931518555	3.0550098419189453	0.6032721996307373	1.3030433654785156	3.766201972961426
scaffold-ma1	169557009	169557020	1.3986155986785889	1.508927345275879	0.8152779340744019	1.6198246479034424	2.5249862670898438	2.2461957931518555	3.0550098419189453	0.6032721996307373	1.3030433654785156	3.7487202991138804
scaffold-ma1	169557012	169557020	1.3986155986785889	1.508927345275879	0.8152779340744019	1.6198246479034424	2.5249862670898438	2.2461957931518555	3.0550098419189453	0.6032721996307373	1.3030433654785156	3.742164671421051
scaffold-ma1	169557019	169557030	1.3986155986785889	1.508927345275879	0.8152779340744019	1.6198246479034424	2.5249862670898438	2.2461957931518555	3.030085715380582	0.6032721996307373	1.3030433654785156	3.6700527667999268
scaffold-ma1	169557023	169557030	1.3986155986785889	1.508927345275879	0.8152779340744019	1.6198246479034424	2.5249862670898438	2.2461957931518555	3.01584335735866	0.6032721996307373	1.3030433654785156	3.6700527667999268
scaffold-ma1	169557028	169557036	1.390296220779419	1.508927345275879	0.8152779340744019	1.619213730096817	2.5249862670898438	2.2294664084911346	2.8292902410030365	0.6032721996307373	1.2928364425897598	3.622025191783905
scaffold-ma1	169557030	169557037	1.386730773108346	1.508927345275879	0.8152779340744019	1.616786973817008	2.5249862670898438	2.2185516357421875	2.758770704269409	0.6032721996307373	1.2866534335272652	3.585604803902762
scaffold-ma1	169557030	169557041	1.38500207120722	1.4996373003179377	0.8152779340744019	1.591230489990928	2.5249862670898438	2.206904411315918	2.7061179117722944	0.6022490208799188	1.2767431194132024	3.527387012134899
scaffold-ma1	169557039	169557046	1.381976842880249	1.4209383385522025	0.8152779340744019	1.4914525747299194	2.4963986533028737	2.155747754233224	2.6101217610495433	0.5992459058761597	1.2337321213313512	3.159303903579712
scaffold-ma1	169557039	169557050	1.368944363160567	1.3685043833472512	0.7798715342174877	1.436743064360185	2.3676400184631348	2.050328926606612	2.5151697288859975	0.5794633356007662	1.2283314032988115	2.9949758486314253
scaffold-ma1	169557040	169557048	1.381976842880249	1.3889851421117783	0.7940309643745422	1.4497928470373154	2.4301021695137024	2.0983358025550842	2.5720306038856506	0.5910039469599724	1.2276926040649414	3.0573026537895203
scaffold-ma1	169557042	169557049	1.380429438182286	1.3638318947383337	0.7755063431603568	1.419487680707659	2.3563830852508545	2.032321419034685	2.520498377936227	0.5792440090860639	1.2276926040649414	2.9138925075531006
scaffold-ma1	169557042	169557053	1.3158019347624346	1.2967185432260686	0.734593618999828	1.3510028557343916	2.1850202733820137	1.9195483922958374	2.354057864709334	0.5513046329671686	1.1820972182533958	2.7226133346557617
scaffold-ma1	169557049	169557057	1.1632541865110397	1.1489299088716507	0.6281696110963821	1.1299794614315033	1.781316101551056	1.6321263760328293	1.9393057525157928	0.48599179834127426	1.035976991057396	2.287505716085434
scaffold-ma1	169557050	169557058	1.141520157456398	1.1270669400691986	0.6153462380170822	1.0789889991283417	1.7368708848953247	1.593356430530548	1.868090659379959	0.4772984981536865	0.9933282136917114	2.2366262078285217
scaffold-ma1	169557052	169557060	1.106910765171051	1.0796687752008438	0.5986800864338875	0.9970406591892242	1.6644300520420074	1.5242296010255814	1.7487530410289764	0.46360231190919876	0.9129752218723297	2.1510904729366302
scaffold-ma1	169557058	169557065	1.0462201493127006	0.9244942665100098	0.601621687412262	0.8507259913853237	1.5138643639428275	1.3840186766215734	1.4805747440883092	0.4340935136590685	0.7312232511384147	1.866188679422651
scaffold-ma1	169557058	169557069	1.023969661105763	0.8899167125875299	0.601621687412262	0.8151078007437966	1.40296162258495	1.283322355963967	1.3698288852518254	0.42419430342587555	0.6947705420580778	1.765686652877114
scaffold-ma1	169557068	169557076	0.8705173879861832	0.744879961013794	0.601621687412262	0.67924565076828	1.0911274403333664	1.0069532990455627	1.0040482878684998	0.3991565704345703	0.6125680357217789	1.4398025274276733
scaffold-ma1	169557073	169557082	0.7500667240884569	0.7524693343374464	0.601621687412262	0.656914234161377	1.0019670724868774	0.9980689287185669	0.9987360239028931	0.3999483784039815	0.6147543787956238	1.3752737045288086
scaffold-ma1	169557082	169557091	0.9103639258278741	0.8005231022834778	0.601621687412262	0.656914234161377	1.0019670724868774	0.9980689287185669	0.9987360239028931	0.40153199434280396	0.6147543787956238	1.3752737045288086
scaffold-ma1	169557083	169557092	0.925122532579634	0.8005231022834778	0.601621687412262	0.656914234161377	1.0019670724868774	0.9980689287185669	0.9987360239028931	0.40153199434280396	0.6147543787956238	1.3752737045288086
scaffold-ma1	169557084	169557093	0.9351528816752963	0.8005231022834778	0.601621687412262	0.6565198236041598	1.0019670724868774	0.9980689287185669	0.9987360239028931	0.40153199434280396	0.6147543787956238	1.3752737045288086
scaffold-ma1	169557084	169557094	0.9466892778873444	0.8005231022834778	0.601621687412262	0.6562042951583862	1.0019670724868774	0.9980689287185669	0.9987360239028931	0.40153199434280396	0.6147543787956238	1.3752737045288086
scaffold-ma1	169557085	169557094	0.9547256562444899	0.8005231022834778	0.601621687412262	0.6561254130469428	1.0019670724868774	0.9980689287185669	0.9987360239028931	0.40153199434280396	0.6147543787956238	1.3752737045288086
scaffold-ma1	169557093	169557102	1.0560871495140924	0.7979952759212918	0.5901526014010111	0.6239143278863695	0.9494966599676344	0.9837949408425225	0.9987360239028931	0.38184501727422077	0.6147543787956238	1.3464692566129897
scaffold-ma1	169557093	169557103	1.0561567783355712	0.7951764523983001	0.5807587206363678	0.6204569578170777	0.9339857161045074	0.972375750541687	0.9987360239028931	0.38024352192878724	0.6147543787956238	1.3389611005783082
scaffold-ma1	169557094	169557103	1.0567834377288818	0.794582380188836	0.578440613216824	0.6168005598915948	0.9264322320620219	0.9695209529664781	0.9987360239028931	0.3778781361050076	0.6147543787956238	1.3349263668060303
scaffold-ma1	169557094	169557104	1.0567834377288818	0.7921048462390899	0.5702179312705994	0.6140545666217804	0.9132277309894562	0.9595291614532471	0.9987360239028931	0.3768842935562134	0.6147543787956238	1.3285724997520447
scaffold-ma1	169557096	169557105	1.0567834377288818	0.7877565887239244	0.5538466605875227	0.6025730239020454	0.874687135219574	0.9343556099467807	0.9987360239028931	0.373401059044732	0.6147543787956238	1.3073123031192355
scaffold-ma1	169557096	169557106	1.0567834377288818	0.7859616339206695	0.5470303952693939	0.6028651714324951	0.8597504556179046	0.9196682155132294	0.9987360239028931	0.3798912942409515	0.614240849018097	1.2990282773971558
scaffold-ma1	169557097	169557110	1.0567834377288818	0.7798708768991324	0.5048924592825083	0.6039480154330914	0.83796514914586	0.8538841513487009	0.9309113667561457	0.4027877656313089	0.6063988346319932	1.2093135897929852
scaffold-ma1	169557101	169557110	1.0567834377288818	0.7706921100616455	0.4619016912248399	0.5962463219960531	0.7944813900523715	0.7898020280732049	0.9007670746909248	0.4125080671575334	0.6026852594481574	1.1528150969081454
