'chr'	'start'	'end'	'CV0857_viridis_North_M_footprints'	'CV0985_concolor_Other_F_footprints'	'CV1081_viridis_Mid_M_footprints'	'CV1082_viridis_South_M_footprints'	'CV1086_viridis_South_M_footprints'	'CV1087_viridis_North_F_footprints'	'CV1089_viridis_South_M_footprints'	'CV1090_cerberus_Other_M_footprints'	'CV1095_viridis_North_M_footprints'	'CV1096_viridis_North_F_footprints'
PE_reconstructed_10x_myo	206	213	0.9990933537483215	2.414879560470581	0.29440994347844807	1.159702283995492	2.874516248703003	3.3398676259177074	1.942725999014718	0.23821060359477997	2.9225479875292097	2.1878062997545515
PE_reconstructed_10x_myo	211	220	1.0867875748210483	2.414879560470581	0.3560497992568546	1.3069433636135526	2.969544861051771	3.6977528466118708	2.2967602676815457	0.2517322202523549	3.7458617157406278	2.3840942647722034
PE_reconstructed_10x_myo	213	221	1.1395625248551369	2.414879560470581	0.37944647669792175	1.3387917429208755	3.041785389184952	3.827029526233673	2.3890894055366516	0.2625171057879925	3.928274482488632	2.419616609811783
PE_reconstructed_10x_myo	216	226	1.2938902258872986	2.414879560470581	0.4309595376253128	1.3916095495224	3.2497793674468993	4.146193742752075	2.604201412200928	0.30295234024524687	4.353597688674927	2.5265594720840454
PE_reconstructed_10x_myo	224	233	1.5029019117355347	2.414879560470581	0.4732864863342709	1.5505217181311712	3.6972810162438288	5.365252653757731	3.2681359714931912	0.3425455623202854	5.438740306430393	2.7984005080329046
PE_reconstructed_10x_myo	229	239	1.6062226057052613	2.414879560470581	0.5013199329376221	1.7100384950637817	4.241974830627441	5.765589380264283	3.548593211174011	0.3709362357854843	6.342641401290893	3.353868269920349
PE_reconstructed_10x_myo	230	239	1.6146208975050185	2.414879560470581	0.5043271647559272	1.7255719502766926	4.270852115419176	5.776009983486599	3.558349609375	0.3728613389862908	6.394546773698595	3.396792279349433
PE_reconstructed_10x_myo	233	239	1.621167540550232	2.414879560470581	0.5091782708962759	1.7425110538800557	4.415238539377849	5.801234165827434	3.6038965384165444	0.38248685499032337	6.509174108505249	3.568494439125061
PE_reconstructed_10x_myo	239	248	1.621167540550232	2.414879560470581	0.5579414301448398	1.7642924785614014	4.666337807973226	5.959247907002767	3.677508274714152	0.40686219268374973	6.558099746704102	3.6068572998046875
PE_reconstructed_10x_myo	241	250	1.621167540550232	2.414879560470581	0.5639644397629632	1.7642924785614014	4.667111873626709	5.999760627746582	3.680277691947089	0.4069635272026062	6.558099746704102	3.626079241434733
PE_reconstructed_10x_myo	241	252	1.621167540550232	2.414879560470581	0.5671648383140564	1.7642924785614014	4.667111873626709	5.999760627746582	3.681199312210083	0.4069635272026062	6.6032352880998095	3.6367040113969282
PE_reconstructed_10x_myo	247	253	1.621167540550232	2.4138534466425576	0.5776361127694448	1.7642924785614014	4.667111873626709	5.999760627746582	3.6853466033935547	0.4069635272026062	6.693749030431111	3.6833598613739014
PE_reconstructed_10x_myo	248	257	1.621167540550232	2.4174430105421276	0.5802301168441772	1.7642924785614014	4.667111873626709	5.999760627746582	3.6853466033935547	0.4069635272026062	6.789601378970676	3.6845154762268066
PE_reconstructed_10x_myo	258	267	1.621167540550232	2.883486694759793	0.6082407832145691	1.7642924785614014	4.667111873626709	6.529648303985596	3.6853466033935547	0.4069635272026062	6.875504493713379	3.689521233240763
PE_reconstructed_10x_myo	267	272	1.621167540550232	3.012840986251831	0.6215778589248657	1.801542592048645	4.754619216918945	6.577045726776123	3.798412227630615	0.4069635272026062	6.875504493713379	3.6995327472686768
PE_reconstructed_10x_myo	290	299	2.6247637271881104	4.884572505950928	1.3226437171300252	3.2056652704874673	7.469860765669081	12.121343612670898	7.651413758595784	0.59972126616372	11.018127653333876	5.702356444464789
PE_reconstructed_10x_myo	292	300	2.6247637271881104	4.889725506305695	1.391382485628128	3.215973198413849	7.523698627948761	12.121343612670898	7.709487974643707	0.6105146259069443	11.196947574615479	5.848599672317505
PE_reconstructed_10x_myo	292	301	2.6247637271881104	4.893733395470513	1.4017779694663153	3.216660393608941	7.530212773217095	12.121343612670898	7.71297189924452	0.6110285388098823	11.197240617540148	5.866587956746419
PE_reconstructed_10x_myo	305	314	2.6091563171810574	5.06427197986179	1.5364976326624553	3.2221579551696777	7.5823259353637695	12.121343612670898	7.740843296051025	0.6151398420333862	11.1995849609375	6.010494232177734
PE_reconstructed_10x_myo	305	315	2.6079077243804933	5.065827989578247	1.543760931491852	3.2221579551696777	7.5823259353637695	12.121343612670898	7.740843296051025	0.6151398420333862	11.1995849609375	6.010494232177734
PE_reconstructed_10x_myo	307	316	2.602913353178236	5.079832077026367	1.560394631491767	3.2221579551696777	7.5823259353637695	12.121343612670898	7.740843296051025	0.6151398420333862	11.1995849609375	6.010494232177734
PE_reconstructed_10x_myo	330	339	2.379096746444702	5.317377196417914	1.609130620956421	3.0932648446824818	10.763267093234592	11.31102360619439	7.66604667239719	0.5927686095237732	10.020515547858345	6.010494232177734
PE_reconstructed_10x_myo	330	340	2.3834319829940798	5.356360244750976	1.609130620956421	3.1163250207901	10.799773788452148	11.395143032073975	7.679154777526856	0.5926055252552033	10.003395748138427	6.018964433670044
PE_reconstructed_10x_myo	335	347	2.3822883566220603	5.768827040990193	1.609130620956421	3.378508905569712	11.128334045410156	12.471267620722452	7.797127723693848	0.5731020818154017	9.833324750264486	6.167843222618103
PE_reconstructed_10x_myo	343	351	2.446235179901123	5.880794525146484	1.5526797026395798	3.6028289794921875	11.128334045410156	13.104888916015625	7.797127723693848	0.5032222978770733	9.51897120475769	6.268135070800781
PE_reconstructed_10x_myo	347	355	2.446235179901123	5.880794525146484	1.4089997857809067	3.6028289794921875	11.128334045410156	13.104888916015625	7.797127723693848	0.4451215900480747	9.16478705406189	6.268135070800781
PE_reconstructed_10x_myo	353	359	2.446235179901123	5.880794525146484	1.6580748558044434	3.6028289794921875	11.135786056518555	13.104888916015625	8.062926610310873	0.43041664361953735	9.052324453989664	6.268135070800781
PE_reconstructed_10x_myo	358	366	2.3334786891937256	5.901118040084839	1.934988409280777	3.5898624658584595	12.185317277908325	13.104888916015625	9.39995813369751	0.45239144563674927	9.443490386009216	6.518420875072479
PE_reconstructed_10x_myo	366	373	2.8104118619646346	7.459849902561733	1.9468708038330078	3.6294808387756348	12.360406875610352	13.104888916015625	9.52072811126709	0.45553070306777954	11.001460211617607	8.206176485334124
PE_reconstructed_10x_myo	407	417	3.1103696823120117	8.503152847290039	2.252861738204956	4.0614519119262695	16.02723503112793	14.258445739746094	9.430154800415039	0.47704535722732544	14.081915855407715	10.302938461303711
PE_reconstructed_10x_myo	408	417	3.1103696823120117	8.503152847290039	2.252861738204956	4.0614519119262695	16.02723503112793	14.258445739746094	9.430154800415039	0.47704535722732544	14.081915855407715	10.302938461303711
PE_reconstructed_10x_myo	422	431	3.1791255474090576	8.44936031765408	2.3222196102142334	4.203347047170003	15.792040824890137	15.624362097846138	9.305025418599447	0.47152302000257706	13.692069265577528	10.045073827107748
PE_reconstructed_10x_myo	431	437	4.37502646446228	11.403871695200602	2.9490110874176025	5.130682627360026	14.059265772501627	20.767768541971844	10.16099246342977	0.42694363991419476	16.496418952941895	12.312551816304525
PE_reconstructed_10x_myo	431	440	4.439018461439344	11.488672892252604	2.956357558568319	5.2645332018534345	14.323831876118978	20.851899676852756	10.185198995802137	0.45426199833552044	16.70657073126899	12.530107710096571
PE_reconstructed_10x_myo	435	446	4.760152209888805	13.163988200100986	3.247284173965454	5.688454801386053	15.979560418562455	22.079639434814453	10.811710791154342	0.5769645138220354	18.535379236394707	13.551277854225852
PE_reconstructed_10x_myo	442	454	5.095362424850464	15.304776032765707	4.280214051405589	5.930847644805908	18.168403784434002	23.39925765991211	11.5054292678833	0.6832554390033087	20.402203877766926	14.42387350400289
PE_reconstructed_10x_myo	460	465	5.140117645263672	15.334264755249023	5.0090131759643555	5.930847644805908	18.657026290893555	23.39925765991211	11.5054292678833	0.6943235397338867	20.73184585571289	14.487874984741211
PE_reconstructed_10x_myo	464	472	5.2639047503471375	15.334264755249023	5.0090131759643555	5.829252660274506	18.657026290893555	23.39925765991211	11.233010292053223	0.6943235397338867	20.73184585571289	14.487874984741211
PE_reconstructed_10x_myo	518	529	10.382817268371582	27.40303611755371	7.184459686279297	6.197147369384766	24.524988174438477	33.13374710083008	10.280126571655273	0.7967879772186279	26.460390090942383	22.035648345947266
PE_reconstructed_10x_myo	536	545	10.072755283779568	27.40303611755371	7.184459686279297	8.153224097357857	24.524988174438477	33.04396438598633	10.180515713161892	0.7967879772186279	35.08393012152778	22.035648345947266
PE_reconstructed_10x_myo	547	561	10.180363655090332	25.25658416748047	6.407499858311245	8.40835189819336	23.234336853027344	31.83330031803676	10.72332055228097	0.7847664909703391	35.829402923583984	21.68022005898612
PE_reconstructed_10x_myo	549	559	10.180363655090332	24.079160118103026	6.34525728225708	8.40835189819336	22.94507255554199	31.675358009338378	10.732500076293945	0.7737630903720856	35.829402923583984	21.106727409362794
PE_reconstructed_10x_myo	550	559	10.180363655090332	23.71237309773763	6.286438094245063	8.40835189819336	22.88033103942871	31.5919132232666	10.753918965657553	0.7712047696113586	35.829402923583984	21.059821870591904
PE_reconstructed_10x_myo	593	600	10.836186817714147	36.28378241402762	9.242958886282784	8.11942195892334	36.0390442439488	50.60081481933594	10.911837032863072	0.8942288160324097	46.450697217668804	30.830215454101562
PE_reconstructed_10x_myo	597	609	12.39017915725708	40.31484603881836	9.627253929773966	9.29789113998413	41.70219802856445	57.24635314941406	11.393723487854004	0.8590879788001379	52.48468780517578	33.839603424072266
PE_reconstructed_10x_myo	600	609	12.421552658081055	40.31484603881836	9.63127613067627	9.40248966217041	41.70219802856445	57.24635314941406	11.531764030456543	0.8473743663893806	52.48468780517578	33.839603424072266
PE_reconstructed_10x_myo	602	611	12.421552658081055	40.31484603881836	9.63127613067627	9.40248966217041	41.70219802856445	57.24635314941406	11.663538614908854	0.8248163395457797	52.48468780517578	33.839603424072266
PE_reconstructed_10x_myo	605	614	12.421552658081055	40.31484603881836	9.63127613067627	9.40248966217041	41.70219802856445	57.24635314941406	11.769071578979492	0.8021004531118605	52.48468780517578	33.839603424072266
PE_reconstructed_10x_myo	607	619	12.421552658081055	40.31484603881836	9.63127613067627	9.40248966217041	41.70219802856445	57.24635314941406	11.841813723246256	0.8090932369232178	52.48468780517578	33.839603424072266
PE_reconstructed_10x_myo	608	621	12.421552658081055	40.31484603881836	9.63127613067627	9.40248966217041	41.70219802856445	57.24635314941406	11.848974227905273	0.8228448400130639	52.48468780517578	33.839603424072266
PE_reconstructed_10x_myo	611	622	12.421552658081055	40.31484603881836	9.63127613067627	9.40248966217041	41.70219802856445	57.24635314941406	11.848974227905273	0.8324104222384366	52.48468780517578	33.839603424072266
PE_reconstructed_10x_myo	614	625	12.421552658081055	40.31484603881836	9.63127613067627	9.40248966217041	41.70219802856445	57.24635314941406	11.848974227905273	0.835575054992329	52.48468780517578	33.839603424072266
PE_reconstructed_10x_myo	618	625	12.421552658081055	40.31484603881836	9.63127613067627	9.40248966217041	41.70219802856445	57.24635314941406	11.848974227905273	0.8376848101615906	52.48468780517578	33.839603424072266
PE_reconstructed_10x_myo	632	637	12.421552658081055	40.31484603881836	9.63127613067627	9.40248966217041	41.70219802856445	57.24635314941406	11.848974227905273	0.8376848101615906	52.48468780517578	33.839603424072266
PE_reconstructed_10x_myo	640	648	12.419574737548828	40.27408170700073	9.534459948539734	9.128376722335815	41.654592514038086	56.98021936416626	11.726054310798645	0.8376848101615906	51.99279832839966	33.525285720825195
PE_reconstructed_10x_myo	646	652	11.314369201660156	36.877357165018715	8.330910285313925	8.100508530934652	37.88362407684326	49.33730506896973	10.642184893290201	0.8376848101615906	45.47632726033529	30.075852076212566
PE_reconstructed_10x_myo	650	656	8.606543143590292	28.999672889709473	6.845667123794556	6.849598328272502	29.269172032674152	36.806165059407554	9.715004920959473	0.8376848101615906	34.47301165262858	24.772561073303223
PE_reconstructed_10x_myo	669	683	10.094017028808594	34.91651153564453	8.27820110321045	5.945784568786621	35.72970199584961	47.40176773071289	10.709782191685267	0.5901990405150822	41.09975814819336	27.240066528320312
scaffold-Z	21705904	21705910	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705928	21705935	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705963	21705968	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705967	21705976	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705982	21705992	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705983	21705993	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705984	21705992	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705985	21705993	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705986	21705995	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705987	21705996	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705988	21705997	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705988	21706000	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705989	21705998	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705989	21706001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705996	21706005	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705997	21706006	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705998	21706007	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21705999	21706008	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706026	21706032	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706027	21706033	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706039	21706044	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706040	21706045	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706043	21706052	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706044	21706053	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706045	21706053	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706046	21706054	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706059	21706068	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706060	21706069	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706060	21706072	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706061	21706073	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706093	21706102	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706094	21706103	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706096	21706109	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706097	21706110	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706114	21706121	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706115	21706122	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706131	21706137	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706131	21706143	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706132	21706138	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706132	21706144	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706133	21706145	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706134	21706146	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706136	21706145	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706137	21706146	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706141	21706148	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706142	21706149	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706155	21706161	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706156	21706163	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706157	21706164	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706161	21706168	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706162	21706168	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706162	21706169	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706163	21706169	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706171	21706180	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706172	21706181	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706174	21706180	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706175	21706181	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706188	21706197	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706189	21706198	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706190	21706199	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706191	21706200	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706197	21706211	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706198	21706211	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706198	21706212	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706199	21706209	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706199	21706212	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706200	21706209	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706200	21706210	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706201	21706210	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706205	21706214	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706205	21706215	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706206	21706215	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706206	21706216	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706235	21706244	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706236	21706245	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706248	21706259	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706249	21706255	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706249	21706260	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706250	21706256	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706252	21706263	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706253	21706264	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706255	21706260	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706256	21706261	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706256	21706267	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706257	21706268	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706259	21706264	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706260	21706265	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706262	21706273	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706263	21706274	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706264	21706270	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706265	21706271	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706266	21706275	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706267	21706276	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706283	21706288	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706284	21706289	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706293	21706302	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706294	21706303	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706302	21706309	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706303	21706310	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706303	21706315	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706304	21706316	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706305	21706310	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706305	21706316	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706306	21706311	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706306	21706315	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706306	21706317	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706307	21706316	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706307	21706318	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706313	21706319	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706314	21706320	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706322	21706334	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706323	21706335	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706327	21706333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706328	21706334	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
scaffold-Z	21706337	21706344	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
